url,cit,views,dloads,pubs,last_mod,pub_refs,doi,journal,date,cites
https://www.openicpsr.org/openicpsr/project/182781/view,"Boehm, Christoph, Levchenko, Andrei, and Pandalai-Nayar, Nitya. Data and Code For: The Long and Short (Run) of Trade Elasticities. Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-21. https://doi.org/10.3886/E182781V1",226,52,1,12/13/2022 08:55:PM,"Boehm, Christoph E., Andrei A. Levchenko, and Nitya Pandalai-Nayar. “The Long and Short (Run) of Trade Elasticities.” American Economic Review 113, no. 4 (April 2023): 861–905. https://doi.org/10.1257/aer.20210225.",10.1257/aer.20210225,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/182482/view,"Djourelova, Milena. Data and Code for: “Persuasion through Slanted Language: Evidence from the Media Coverage of Immigration.” Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-20. https://doi.org/10.3886/E182482V1",150,31,1,03/07/2023 11:02:AM,"Djourelova, Milena. “Persuasion through Slanted Language: Evidence from the Media Coverage of Immigration.” American Economic Review 113, no. 3 (March 2023): 800–835. https://doi.org/10.1257/aer.20211537.",10.1257/aer.20211537,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/177001/view,"Carlino, Gerald, Drautzburg, Thorsten, Inman, Robert, and Zarra, Nicholas. Data and Code for: Partisanship and Fiscal Policy in Economic Unions: Evidence from U.S. States. Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-20. https://doi.org/10.3886/E177001V1",49,14,1,12/21/2022 08:45:AM,"Carlino, Gerald, Thorsten Drautzburg, Robert Inman, and Nicholas Zarra. “Partisanship and Fiscal Policy in Economic Unions: Evidence from US States.” American Economic Review 113, no. 3 (March 2023): 701–37. https://doi.org/10.1257/aer.20210147.",10.1257/aer.20210147,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/183613/view,"Aghion, Philippe, Benabou, Roland, Martin, Ralf, and  Roulet, Alexandra. Data and Code for: Environmental Preferences and Technological Choices: Is Market Competition Clean or Dirty? Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-17. https://doi.org/10.3886/E183613V1",80,18,2,12/20/2022 11:01:AM,"Aghion, Philippe, Roland Bénabou, Ralf Martin, and Alexandra Roulet. “Environmental Preferences and Technological Choices: Is Market Competition Clean or Dirty?” American Economic Review: Insights 5, no. 1 (March 1, 2023): 1–19. https://doi.org/10.1257/aeri.20210014.
  The following publications relate in an unspecified way to the data in this project.
Martin, Ralf, Alexandra Roulet, Roland Benabou, and Philippe Aghion. “Data and Code for: Aghion, Benabou, Martin, Roulet (ABMR) ‘Environmental Preferences and Technological Choices: Is Market Competition Clean or Dirty?’” Open Science Framework, 2022. https://doi.org/10.17605/OSF.IO/V95XZ.",10.1257/aeri.20210014,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/183613/view,"Aghion, Philippe, Benabou, Roland, Martin, Ralf, and  Roulet, Alexandra. Data and Code for: Environmental Preferences and Technological Choices: Is Market Competition Clean or Dirty? Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-17. https://doi.org/10.3886/E183613V1",80,18,2,12/20/2022 11:01:AM,"Aghion, Philippe, Roland Bénabou, Ralf Martin, and Alexandra Roulet. “Environmental Preferences and Technological Choices: Is Market Competition Clean or Dirty?” American Economic Review: Insights 5, no. 1 (March 1, 2023): 1–19. https://doi.org/10.1257/aeri.20210014.
  The following publications relate in an unspecified way to the data in this project.
Martin, Ralf, Alexandra Roulet, Roland Benabou, and Philippe Aghion. “Data and Code for: Aghion, Benabou, Martin, Roulet (ABMR) ‘Environmental Preferences and Technological Choices: Is Market Competition Clean or Dirty?’” Open Science Framework, 2022. https://doi.org/10.17605/OSF.IO/V95XZ.",10.17605/OSF.IO/V95XZ,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/170502/view,"He, Guojun, and Tanaka, Takanao. Data and Code for Energy Saving May Kill: Evidence from the Fukushima Nuclear Accident. Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-10. https://doi.org/10.3886/E170502V1",191,20,1,05/31/2022 03:25:AM,"He, Guojun, and Takanao Tanaka. “Energy Saving May Kill: Evidence from the Fukushima Nuclear Accident.” American Economic Journal: Applied Economics 15, no. 2 (April 2023): 377–414. https://doi.org/10.1257/app.20200505.",10.1257/app.20200505,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/152903/view,"Berkes, Enrico, and Gaetani, Ruben. Data and Code for: Income Segregation and the Rise of the Knowledge Economy. Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-09. https://doi.org/10.3886/E152903V1",133,20,1,03/23/2022 04:43:PM,"Berkes, Enrico, and Ruben Gaetani. “Income Segregation and the Rise of the Knowledge Economy.” American Economic Journal: Applied Economics 15, no. 2 (April 2023): 69–102. https://doi.org/10.1257/app.20210074.",10.1257/app.20210074,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/149481/view,"Samek, Anya, and Longfield, Chuck. Replication Data and Code for: “Do Thank-You Calls Increase Charitable Giving? Expert Forecasts and Field Experimental Evidence.” Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-09. https://doi.org/10.3886/E149481V1",85,21,1,03/07/2022 06:21:PM,"Samek, Anya, and Chuck Longfield. “Do Thank-You Calls Increase Charitable Giving? Expert Forecasts and Field Experimental Evidence.” American Economic Journal: Applied Economics 15, no. 2 (April 2023): 103–24. https://doi.org/10.1257/app.20210068.",10.1257/app.20210068,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/160561/view,"Kovalenko, Alina. Data and Code for: “Natural Resource Booms, Human Capital, and Earnings: Evidence from Linked Education and Employment Records.” Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-09. https://doi.org/10.3886/E160561V1",93,17,1,01/30/2022 11:26:PM,"Kovalenko, Alina. “Natural Resource Booms, Human Capital, and Earnings: Evidence from Linked Education and Employment Records.” American Economic Journal: Applied Economics 15, no. 2 (April 2023): 184–217. https://doi.org/10.1257/app.20200762.",10.1257/app.20200762,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/144281/view,"Brooks, Leah, and Liscow, Zachary . Data and Code for: Infrastructure Costs. Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-09. https://doi.org/10.3886/E144281V1",380,20,2,05/11/2022 09:26:AM,"Brooks, Leah, and Zachary Liscow. “Infrastructure Costs.” American Economic Journal: Applied Economics 15, no. 2 (April 2023): 1–30. https://doi.org/10.1257/app.20200398.
  
U.S. Geological Survey, and Leah Brooks. “USGS National Map 3DEP 1 Arc-Second Digital Elevation Models (DEMs): Full Coverage for U.S. Interstate Highway System.” Zenodo, 2022. https://doi.org/10.5281/zenodo.5830968.",10.1257/app.20200398,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/144281/view,"Brooks, Leah, and Liscow, Zachary . Data and Code for: Infrastructure Costs. Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-09. https://doi.org/10.3886/E144281V1",380,20,2,05/11/2022 09:26:AM,"Brooks, Leah, and Zachary Liscow. “Infrastructure Costs.” American Economic Journal: Applied Economics 15, no. 2 (April 2023): 1–30. https://doi.org/10.1257/app.20200398.
  
U.S. Geological Survey, and Leah Brooks. “USGS National Map 3DEP 1 Arc-Second Digital Elevation Models (DEMs): Full Coverage for U.S. Interstate Highway System.” Zenodo, 2022. https://doi.org/10.5281/zenodo.5830968.",10.5281/zenodo.5830968,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/163241/view,"Baker, Michael, Halberstam, Yosh, Kroft, Kory, Mas, Alexandre, and Messacar, Derek. Code for: Pay Transparency and the Gender Gap. Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-09. https://doi.org/10.3886/E163241V1",118,24,1,03/09/2022 08:38:PM,"Baker, Michael, Yosh Halberstam, Kory Kroft, Alexandre Mas, and Derek Messacar. “Pay Transparency and the Gender Gap.” American Economic Journal: Applied Economics 15, no. 2 (April 2023): 157–83. https://doi.org/10.1257/app.20210141.",10.1257/app.20210141,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/157121/view,"Brock, J. Michelle, and De Haas, Ralph. Data and code for: Discriminatory Lending-Evidence from Bankers in the Lab. Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-09. https://doi.org/10.3886/E157121V1",62,9,1,03/21/2022 06:48:AM,"Brock, J. Michelle, and Ralph De Haas. “Discriminatory Lending: Evidence from Bankers in the Lab.” American Economic Journal: Applied Economics 15, no. 2 (April 2023): 31–68. https://doi.org/10.1257/app.20210180.",10.1257/app.20210180,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/158281/view,"Caldwell, Sydnee, Nelson, Scott, and Waldinger, Daniel. Code for: Tax Refund Uncertainty: Evidence and Welfare Implications. Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-09. https://doi.org/10.3886/E158281V1",27,3,1,05/01/2022 10:32:AM,"Caldwell, Sydnee, Scott Nelson, and Daniel Waldinger. “Tax Refund Uncertainty: Evidence and Welfare Implications.” American Economic Journal: Applied Economics 15, no. 2 (April 2023): 352–76. https://doi.org/10.1257/app.20210383.",10.1257/app.20210383,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/153323/view,"Brueckner, Jan, Kahn, Matthew, and Lin, Gary. Data and Code for: A New Spatial Hedonic Equilibrium in the Emerging Work-from-Home Economy? . Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-09. https://doi.org/10.3886/E153323V1",65,11,1,01/25/2022 10:42:AM,"Brueckner, Jan K., Matthew E. Kahn, and Gary C. Lin. “A New Spatial Hedonic Equilibrium in the Emerging Work-from-Home Economy?” American Economic Journal: Applied Economics 15, no. 2 (April 2023): 285–319. https://doi.org/10.1257/app.20210190.",10.1257/app.20210190,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/155121/view,"McCasland, Jamie Lee, and Hardy, Morgan. Data and Code for: ARE SMALL FIRMS LABOR CONSTRAINED? EXPERIMENTAL EVIDENCE FROM GHANA. Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-09. https://doi.org/10.3886/E155121V1",39,12,1,03/15/2022 01:23:PM,"Hardy, Morgan, and Jamie McCasland. “Are Small Firms Labor Constrained? Experimental Evidence from Ghana.” American Economic Journal: Applied Economics 15, no. 2 (April 2023): 253–84. https://doi.org/10.1257/app.20200503.",10.1257/app.20200503,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/157361/view,"Anelli, Massimo, Basso, Gaetano , Ippedico, Giuseppe, and Peri, Giovanni. Data and code for: “Emigration and Entrepreneurial Drain.” Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-09. https://doi.org/10.3886/E157361V1",81,16,1,05/10/2022 05:19:AM,"Anelli, Massimo, Gaetano Basso, Giuseppe Ippedico, and Giovanni Peri. “Emigration and Entrepreneurial Drain.” American Economic Journal: Applied Economics 15, no. 2 (April 2023): 218–52. https://doi.org/10.1257/app.20210194.",10.1257/app.20210194,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/165401/view,"Graff Zivin, Josh, Neidell, Matthew, Sanders, Nicholas, and Singer, Gregor. Data and Code for: When Externalities Collide: Influenza and Pollution. Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-03-09. https://doi.org/10.3886/E165401V1",107,11,1,06/12/2022 01:23:PM,"Graff Zivin, Joshua, Matthew Neidell, Nicholas J. Sanders, and Gregor Singer. “When Externalities Collide: Influenza and Pollution.” American Economic Journal: Applied Economics 15, no. 2 (April 2023): 320–51. https://doi.org/10.1257/app.20210500.",10.1257/app.20210500,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/157761/view,"Jia, Ning, Molloy, Raven , Smith, Christopher, and Wozniak, Abigail . Data and Code for: The Economics of Internal Migration: Advances and Policy Questions. Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-02-23. https://doi.org/10.3886/E157761V1",181,14,1,12/14/2021 06:48:AM,"Jia, Ning, Raven Molloy, Christopher Smith, and Abigail Wozniak. “The Economics of Internal Migration: Advances and Policy Questions.” Journal of Economic Literature 61, no. 1 (March 2023): 144–80. https://doi.org/10.1257/jel.20211623.",10.1257/jel.20211623,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/181581/view,"Okeke, Edward. Data and Code for: When a Doctor Falls from the Sky: The Impact of Easing Doctor Supply Constraints on Mortality. Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-02-23. https://doi.org/10.3886/E181581V1",178,40,1,12/12/2022 12:29:PM,"Okeke, Edward N. “When a Doctor Falls from the Sky: The Impact of Easing Doctor Supply Constraints on Mortality.” American Economic Review 113, no. 3 (March 2023): 585–627. https://doi.org/10.1257/aer.20210701.",10.1257/aer.20210701,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/144921/view,"Korteweg, Arthur, and Sensoy, Berk. Data and Code for: How Unique is VC’s American History? Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-02-23. https://doi.org/10.3886/E144921V1",43,1,1,07/12/2021 10:06:PM,"Korteweg, Arthur, and Berk Sensoy. “How Unique Is VC’s American History?” Journal of Economic Literature 61, no. 1 (March 2023): 274–94. https://doi.org/10.1257/jel.20211576.",10.1257/jel.20211576,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/182787/view,"de Janvry, Alain , He, Guojun , Sadoulet, Elisabeth, Wang, Shaoda, and Zhang, Qiong. Data and Code for: Subjective Performance Evaluation, Influence Activities, and Bureaucratic Work Behavior: Evidence from China. Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-02-17. https://doi.org/10.3886/E182787V1",204,61,1,12/27/2022 01:54:AM,"Janvry, Alain de, Guojun He, Elisabeth Sadoulet, Shaoda Wang, and Qiong Zhang. “Subjective Performance Evaluation, Influence Activities, and Bureaucratic Work Behavior: Evidence from China.” American Economic Review 113, no. 3 (March 2023): 766–99. https://doi.org/10.1257/aer.20211207.",10.1257/aer.20211207,NA,NA,NA
